@relation FAQ
@attribute id string
@attribute text string
@attribute class {'AGRICULTURE','CAREER','GK','HEALTH','INSURANCE','INDIAN','SPORTS','TELECOMMUNICATION','TOURISM','BANK','LOAN','INTERNAL','PERSONALITY','RECIPES','VISA','WEB'}

@data
"ENG_INTERNAL_DEVICES_5","  I RSF MSJ FRMT KMPL 0 TSK TMJT  FRMT TRF WNTS SP RNNK SRFS PK  ","INTERNAL"
"ENG_INTERNAL_DEVICES_6"," M SSTM FN TRMN T I AT TRMN ","INTERNAL"
"ENG_INTERNAL_DEVICES_7"," KN I SKS TRF SKS KNTR FS FRS ","INTERNAL"
"ENG_INTERNAL_DEVICES_8"," I SKS TRF JFNK STRT UNT RKST FLR  ERR MSJ WT MN ","INTERNAL"
"ENG_INTERNAL_DEVICES_9"," HT TFRN TRFL TRFL ENHN AFLB FRXN ","INTERNAL"
"ENG_INTERNAL_DEVICES_10"," KN I INST HTX TRFL   TRF TSKT SSTM ","INTERNAL"
"ENG_INTERNAL_DEVICES_11"," I INST HTX TRFL TRF LPTP I OPRT SSTM KT STRT I JTNK NFLT MT  ERR WT I N ","INTERNAL"
"ENG_INTERNAL_DEVICES_12","  TRF AKSS LT ST LT  I INST HTX TRFL TRF ","INTERNAL"
"ENG_INTERNAL_DEVICES_13"," H I LPTP SWP TRF RPLS HTX TRFL ","INTERNAL"
"ENG_INTERNAL_DEVICES_14"," H I TRNS TT ORJN TRF HTX TRFL ","INTERNAL"
"ENG_INTERNAL_DEVICES_15"," WL HTX TRFL TRF FT LPTP ","INTERNAL"
"ENG_INTERNAL_DEVICES_16","  INTR KNKT HTX TRFL TRF LK ORJN TRF ","INTERNAL"
"ENG_INTERNAL_DEVICES_17"," WN FRMT TRF MK I ERR FRMT FLT ","INTERNAL"
"ENG_INTERNAL_DEVICES_18","  TRF JKBT KB SSTM XN PKJ ","INTERNAL"
"ENG_INTERNAL_DEVICES_19"," KN I TRF TFS KMPT PS SBKS  TFR PFR TX  TRKT KBL STLT BKS KR STR ","INTERNAL"
"ENG_INTERNAL_DEVICES_20"," H I KP FLS TRF ","INTERNAL"
"ENG_INTERNAL_DEVICES_21"," H I KP M TKMN FLTR ","INTERNAL"
"ENG_INTERNAL_DEVICES_22"," WT TFRN TNK BKP KPYN FLS TRF W ","INTERNAL"
"ENG_INTERNAL_DEVICES_23"," H I MF FLS HRT TRF ","INTERNAL"
"ENG_INTERNAL_DEVICES_24"," H I HRT TRF SSTM ","INTERNAL"
"ENG_INTERNAL_DEVICES_25","  T I EJKT RMF TRF TFS T STPT ","INTERNAL"
"ENG_INTERNAL_DEVICES_26","  I MSJ FLS RT ONL RT PRTK ","INTERNAL"
"ENG_INTERNAL_DEVICES_27"," H I I AM WRNT ","INTERNAL"
"ENG_INTERNAL_DEVICES_28"," H I FRMT TRF MK WNTS ","INTERNAL"
"ENG_INTERNAL_DEVICES_29","  I ERR TRF MTFT MK ","INTERNAL"
"ENG_INTERNAL_DEVICES_30"," H I FRMT TRF MK ","INTERNAL"
"ENG_INTERNAL_DEVICES_31"," WT  KB KLP JMPR STNK FR ","INTERNAL"
"ENG_INTERNAL_DEVICES_34"," IM USNK UTLT KLT TRS FRXN  TPKM SKRR  TSNT HRT TRF ENHN SKRT ERS FNKX ","INTERNAL"
"ENG_INTERNAL_DEVICES_35"," TS BLK TT ENKR TXNL HRT TRFS INST EKST USB FRWR ENKL ","INTERNAL"
"ENG_INTERNAL_DEVICES_36"," TS HTX UTLT AL ENBL TSBL BLK TT ENKR TXNL ","INTERNAL"
"ENG_INTERNAL_DEVICES_37"," TS BLK TT ENKR APL MSNT INTL BST APL SSTM ","INTERNAL"
"ENG_INTERNAL_DEVICES_41"," WN FRMT TRF MK I ERR KNT UNMN FLM NFLT ARKM ","INTERNAL"
"ENG_INTERNAL_DEVICES_43"," H I OBTN TRFR HTX KST TRF MK SSTM ","INTERNAL"
"ENG_INTERNAL_DEVICES_44"," H I TST TRF ERRS ","INTERNAL"
"ENG_INTERNAL_DEVICES_45"," H I SKS TRF MK TSN T SKS SPRT ","INTERNAL"
"ENG_INTERNAL_DEVICES_46"," WL HTX NTBK PK UPKR KT MK SSTM ","INTERNAL"
"ENG_INTERNAL_DEVICES_47"," WT I I INTR ERR MSJS TRF MNTT TT KRPT ","INTERNAL"
"ENG_INTERNAL_DEVICES_48"," I TRF PLKT I TRF M KMPT  ","INTERNAL"
"ENG_INTERNAL_DEVICES_49"," H I INST INKL SFTW ","INTERNAL"
"ENG_INTERNAL_DEVICES_50"," M TRF RN FN WRKN WN TRF PRKR TSKN SSTM AKSS R KNKT ON AKN ","INTERNAL"
"ENG_INTERNAL_DEVICES_51"," I PRTB USB STRJ TFS I HR KLKN NSS WT RNK ","INTERNAL"
"ENG_INTERNAL_DEVICES_52"," I B PRTB USB STRJ TFS LPTP USB PRTS LPTP WL  KBL RX LPTP SPRT USB PRTS LPTP ","INTERNAL"
"ENG_INTERNAL_DEVICES_53"," WN I RNNK BKP LT KMPL MMNT IS BKP OK ","INTERNAL"
"ENG_INTERNAL_DEVICES_54"," I LST PWR USB KBL UNPL BKP WT HPNT BKP ","INTERNAL"
"ENG_INTERNAL_DEVICES_55"," I PRFR BKP I ENTR BKP SFTW LSTT WT RNK ","INTERNAL"
"ENG_INTERNAL_DEVICES_56"," WT HPNS I PRS BTN I SKTL BKPS ","INTERNAL"
"ENG_INTERNAL_DEVICES_57"," WT HPNS I PX BTN ","INTERNAL"
"ENG_INTERNAL_DEVICES_58"," WT PRPR PRST TSKN USB STRJ PRTK ","INTERNAL"
"ENG_INTERNAL_DEVICES_59","  BL INKL RPLS HRT TRFS ","INTERNAL"
"ENG_INTERNAL_DEVICES_61"," WX PWR KNKT I SRL AT ST TRF ","INTERNAL"
"ENG_INTERNAL_DEVICES_72"," H I ENBL BLK TT ENKR HRT TRF ","INTERNAL"
"ENG_INTERNAL_DEVICES_73"," H I PRXS HRT TRF BLK TT ENKR BT TXNL ","INTERNAL"
"ENG_PERSONALITY_DEVELOPMENT_1","  PRSN ","PERSONALITY"
"ENG_PERSONALITY_DEVELOPMENT_2"," WT FKTR KNST TLKN PRSN ","PERSONALITY"
"ENG_PERSONALITY_DEVELOPMENT_3"," KN PRSN IMPR ","PERSONALITY"
"ENG_PERSONALITY_DEVELOPMENT_4"," KN LST ATRB SKSS PPL ","PERSONALITY"
"ENG_PERSONALITY_DEVELOPMENT_5"," IF I IMPR ENKL PRSN IMPR ","PERSONALITY"
"ENG_PERSONALITY_DEVELOPMENT_6"," WT EFRT I IMPR PRSN APRT TT BNTS BL ","PERSONALITY"
"ENG_PERSONALITY_DEVELOPMENT_7"," WT PRSN ","PERSONALITY"
"ENG_PERSONALITY_DEVELOPMENT_8"," H TFLP PRSN ","PERSONALITY"
"ENG_PERSONALITY_DEVELOPMENT_9"," WT SFT SKL ","PERSONALITY"
"ENG_PERSONALITY_DEVELOPMENT_10"," H I TFLP ENKL SPKN SKL ","PERSONALITY"
"ENG_PERSONALITY_DEVELOPMENT_11"," I AM BNKL MTM STTN KN I SPK ENKL FLNT ","PERSONALITY"
"ENG_PERSONALITY_DEVELOPMENT_12"," WL XLT SXL HX X HX TLK ","PERSONALITY"
"ENG_PERSONALITY_DEVELOPMENT_13"," WL XLT SPK ENKL FLNT W SPK LNKJ HMWL XLT STRT RTNK HX RTNK HX WX TF ","PERSONALITY"
"ENG_PERSONALITY_DEVELOPMENT_14"," WT KRTF KMNK PRKR TX  ","PERSONALITY"
"ENG_PERSONALITY_DEVELOPMENT_15"," M XLT TNK SKL LFS ENKL  PRKR ","PERSONALITY"
"ENG_PERSONALITY_DEVELOPMENT_16"," WN PRNT STRT SNK PRKR XLT ","PERSONALITY"
"ENG_PERSONALITY_DEVELOPMENT_17"," WT ASSM PRFL MSR ","PERSONALITY"
"ENG_PERSONALITY_DEVELOPMENT_18"," IS AKKR TTRM ASPK OFJB PRFR ","PERSONALITY"
"ENG_PERSONALITY_DEVELOPMENT_19"," AR ASSM FLTT LKL HRNK PRSS ","PERSONALITY"
"ENG_PERSONALITY_DEVELOPMENT_20"," H ASSM ATMN ","PERSONALITY"
"ENG_PERSONALITY_DEVELOPMENT_21"," H ASSM KMPL ","PERSONALITY"
"ENG_PERSONALITY_DEVELOPMENT_22"," IS ST KSTM RKRT ASSM ORKN ","PERSONALITY"
"ENG_PERSONALITY_DEVELOPMENT_23"," AR RSLT ES INTR ","PERSONALITY"
"ENG_PERSONALITY_DEVELOPMENT_24"," WL 0 RNMK KRP ABL HLP INTR LFRJ INFR ASSM ","PERSONALITY"
"ENG_PERSONALITY_DEVELOPMENT_25"," TS 0 RNMK KRP OFR SRTF INTR OFPR ASSM PRFL WRKP ","PERSONALITY"
"ENG_PERSONALITY_DEVELOPMENT_26"," H PRSN ASSM PRST ","PERSONALITY"
"ENG_PERSONALITY_DEVELOPMENT_27"," WT PN0R ","PERSONALITY"
"ENG_PERSONALITY_DEVELOPMENT_28"," KN PNTS LKNK EYS ","PERSONALITY"
"ENG_PERSONALITY_DEVELOPMENT_29"," KN PN0R I TN T TL ","PERSONALITY"
"ENG_PERSONALITY_DEVELOPMENT_30"," H KNSL PN0R HLP PRSN BTR ","PERSONALITY"
"ENG_PERSONALITY_DEVELOPMENT_31"," KN PST LF AFKT LF ","PERSONALITY"
"ENG_PERSONALITY_DEVELOPMENT_32"," IS PSBL I STK PNTK PST LF ","PERSONALITY"
"ENG_PERSONALITY_DEVELOPMENT_33"," H HLP LRN RLKS TXNK ","PERSONALITY"
"ENG_PERSONALITY_DEVELOPMENT_34"," H HLP LRN STRS MNJM ","PERSONALITY"
"ENG_PERSONALITY_DEVELOPMENT_35"," KN HLP ATN MRKS EKSM RSLT KRR ","PERSONALITY"
"ENG_PERSONALITY_DEVELOPMENT_36","  XS EMNN HL0 KR SLXN PRBL ","PERSONALITY"
"ENG_PERSONALITY_DEVELOPMENT_37"," WT ERKN ","PERSONALITY"
"ENG_PERSONALITY_DEVELOPMENT_38"," WT RL KNSL T ATKX ","PERSONALITY"
"ENG_PERSONALITY_DEVELOPMENT_39"," WT RLXN KNSL ","PERSONALITY"
"ENG_PERSONALITY_DEVELOPMENT_40"," H PRSN TFLP KLSS O0RS ","PERSONALITY"
"ENG_PERSONALITY_DEVELOPMENT_41"," WL KRNT PRSN IMPR TNK PRSN RNJ OF KRS  ","PERSONALITY"
"ENG_PERSONALITY_DEVELOPMENT_42"," H KRS PRSN KLJ PRSN TFLP KRSS MRKT  ","PERSONALITY"
"ENG_PERSONALITY_DEVELOPMENT_43"," I AM KLJ STTN LNKJ SPKN SKLS XLT I JN PRSN KLJ KRS  ","PERSONALITY"
"ENG_PERSONALITY_DEVELOPMENT_44"," I AM WRKN EKSK  EKSP XLT I JN PRSN KLJ KRS  ","PERSONALITY"
"ENG_PERSONALITY_DEVELOPMENT_45"," I AM KLJ STTN XLT I JN KRS  ","PERSONALITY"
"ENG_PERSONALITY_DEVELOPMENT_46"," WT PRSN KLJ KRS  ","PERSONALITY"
"ENG_PERSONALITY_DEVELOPMENT_47"," WLT I JTNK STT MTRL RFR RKLR BSS  ","PERSONALITY"
"ENG_PERSONALITY_DEVELOPMENT_48"," WT PRSN TFLP IMPR  ","PERSONALITY"
"ENG_PERSONALITY_DEVELOPMENT_49"," TLS FR SLF IMPR PRSN TFLP  ","PERSONALITY"
"ENG_PERSONALITY_DEVELOPMENT_50"," PRJK YR PRSN 0R YR KT BHFR ","PERSONALITY"
"ENG_PERSONALITY_DEVELOPMENT_51"," OFRK NKTF 0NKN  ","PERSONALITY"
"ENG_PERSONALITY_DEVELOPMENT_52"," EKSP PRSN 0 PRFK  ","PERSONALITY"
"ENG_PERSONALITY_DEVELOPMENT_53"," EKSP PRSN 0 HLPR  ","PERSONALITY"
"ENG_PERSONALITY_DEVELOPMENT_54"," EKSP PRSN 0 AXFR  ","PERSONALITY"
"ENG_PERSONALITY_DEVELOPMENT_55"," EKSP PRSN 0 RMNT  ","PERSONALITY"
"ENG_PERSONALITY_DEVELOPMENT_56"," EKSP PRSN 0 OBSR  ","PERSONALITY"
"ENG_PERSONALITY_DEVELOPMENT_57"," EKSP PRSN 0 KSXN  ","PERSONALITY"
"ENG_PERSONALITY_DEVELOPMENT_58"," EKSP PRSN 0 ATFN  ","PERSONALITY"
"ENG_PERSONALITY_DEVELOPMENT_59"," EKSP PRSN 0 ASRT  ","PERSONALITY"
"ENG_PERSONALITY_DEVELOPMENT_60"," EKSP PRSN 0 PSMK  ","PERSONALITY"
"ENG_PERSONALITY_DEVELOPMENT_61","  I STT KK PRSN TFLP PRKR  ","PERSONALITY"
"ENG_PERSONALITY_DEVELOPMENT_62"," WLT I PRPR PRSN INTR KTS I RKRT TM  ","PERSONALITY"
"ENG_PERSONALITY_DEVELOPMENT_63"," WT EFRT I IMPR PRSN APRT TT PT  ","PERSONALITY"
"ENG_PERSONALITY_DEVELOPMENT_64"," IF I IMPR ENKL PRSN IMPR  ","PERSONALITY"
"ENG_PERSONALITY_DEVELOPMENT_65"," KN LST ATRB SKSS PPL  ","PERSONALITY"
"ENG_PERSONALITY_DEVELOPMENT_66"," KN PRSN IMPR  ","PERSONALITY"
"ENG_PERSONALITY_DEVELOPMENT_67"," WT FKTR KNST TLKN PRSN  ","PERSONALITY"
"ENG_PERSONALITY_DEVELOPMENT_68"," IS EMTN MTRT TL SLF TFLP ","PERSONALITY"
"ENG_PERSONALITY_DEVELOPMENT_69"," T JRLS KR LT LKS PRSN INTL ","PERSONALITY"
"ENG_PERSONALITY_DEVELOPMENT_70"," H T BKM A KT PRSN PRSN  ","PERSONALITY"
"ENG_PERSONALITY_DEVELOPMENT_71"," WT MN TRT ","PERSONALITY"
"ENG_PERSONALITY_DEVELOPMENT_72"," WT MN PRSN ","PERSONALITY"
"ENG_PERSONALITY_DEVELOPMENT_73"," WT MN TMPR ","PERSONALITY"
"ENG_PERSONALITY_DEVELOPMENT_74"," WT MN PRSN TPS ","PERSONALITY"
"ENG_PERSONALITY_DEVELOPMENT_75"," WT MN PRSN TMNX ","PERSONALITY"
"ENG_PERSONALITY_DEVELOPMENT_76"," WX KNSP PRSN TP PRSN TMNX RFLK PSXL S KRNT PSXN PRSN ","PERSONALITY"
"ENG_PERSONALITY_DEVELOPMENT_77"," WT FF FKTR TSKR HMN PRSN ","PERSONALITY"
"ENG_PERSONALITY_DEVELOPMENT_78"," ITNT L EMXN STBL ","PERSONALITY"
"ENG_PERSONALITY_DEVELOPMENT_79"," ITNT L KNSN ","PERSONALITY"
"ENG_PERSONALITY_DEVELOPMENT_80"," ITNT L EKST ","PERSONALITY"
"ENG_PERSONALITY_DEVELOPMENT_81"," ITNT L AKRB ","PERSONALITY"
"ENG_PERSONALITY_DEVELOPMENT_82"," ITNT L OPNS ","PERSONALITY"
"ENG_PERSONALITY_DEVELOPMENT_83"," WT MN XRT ENFR ","PERSONALITY"
"ENG_PERSONALITY_DEVELOPMENT_84"," WT MN NXRT ENFR ","PERSONALITY"
"ENG_PERSONALITY_DEVELOPMENT_85"," XRT NXRT ENFR KNTR PRSN TFLP ","PERSONALITY"
"ENG_PERSONALITY_DEVELOPMENT_86"," KMPR KNTR KMPN PRSN FRT S 0R PSXN ","PERSONALITY"
"ENG_PERSONALITY_DEVELOPMENT_87"," H PRSN STRK KRL RJRS  HMNS APRX PRSN TFLP ","PERSONALITY"
"ENG_PERSONALITY_DEVELOPMENT_88"," WT SKNF OTPS KMPL ","PERSONALITY"
"ENG_PERSONALITY_DEVELOPMENT_89"," IN PSXS STJ KMPL ARS ","PERSONALITY"
"ENG_PERSONALITY_DEVELOPMENT_90"," WT PRMR TFRN FRT S JNK S FRXN PSXN ","PERSONALITY"
"ENG_PERSONALITY_DEVELOPMENT_91"," WT KSS ANKS FRT S PSXN 0R PRSN ","PERSONALITY"
"ENG_PERSONALITY_DEVELOPMENT_92"," WT KSS ANKS KRL RJRS  HMNS 0R PRSN ","PERSONALITY"
"ENG_PERSONALITY_DEVELOPMENT_93"," WT  TKR FTBK ","PERSONALITY"
"ENG_PERSONALITY_DEVELOPMENT_94"," KN  TKR FTBK ALNK PRSN STL ASSM ","PERSONALITY"
"ENG_PERSONALITY_DEVELOPMENT_95"," WT MJR FTRS  TKR FTBK ","PERSONALITY"
"ENG_PERSONALITY_DEVELOPMENT_96"," WT PTNX  TKR FTBK ","PERSONALITY"
"ENG_PERSONALITY_DEVELOPMENT_97"," XLT  TKR FTBK PRFR APRS RMNR ","PERSONALITY"
"ENG_PERSONALITY_DEVELOPMENT_98"," WT BNF TS  TKR FTBK ","PERSONALITY"
"ENG_PERSONALITY_DEVELOPMENT_99"," H I ORKN RT KNTK  TKR FTBK INTR ","PERSONALITY"
"ENG_PERSONALITY_DEVELOPMENT_100"," H I ENSR  TKR FTBK SKSS ","PERSONALITY"
"ENG_PERSONALITY_DEVELOPMENT_101"," WT FKS  TKR FTBK ","PERSONALITY"
"ENG_PERSONALITY_DEVELOPMENT_102"," WT TPKL  TKR FTBK TM SKTL ","PERSONALITY"
"ENG_PERSONALITY_DEVELOPMENT_103"," H  TKR FTBK ASSM RPTT ","PERSONALITY"
"ENG_PERSONALITY_DEVELOPMENT_104"," H RSPN XSN ","PERSONALITY"
"ENG_PERSONALITY_DEVELOPMENT_105"," H RSPN XSN ","PERSONALITY"
"ENG_PERSONALITY_DEVELOPMENT_106"," XLT EMPL INKL ","PERSONALITY"
"ENG_PERSONALITY_DEVELOPMENT_107"," XLT PRTS INFR RSPN INFT FTBK ","PERSONALITY"
"ENG_PERSONALITY_DEVELOPMENT_108"," WT PRTS TSN T RTRS KTKR ","PERSONALITY"
"ENG_PERSONALITY_DEVELOPMENT_109"," W KP  TKR FTBK RPRT ","PERSONALITY"
"ENG_PERSONALITY_DEVELOPMENT_110"," H  TKR FTBK KSXN B ","PERSONALITY"
"ENG_PERSONALITY_DEVELOPMENT_111"," IS KSTM  TKR FTBK KSXN XLF KSXN ","PERSONALITY"
"ENG_PERSONALITY_DEVELOPMENT_112"," H KNF TNXL PRSS ","PERSONALITY"
"ENG_PERSONALITY_DEVELOPMENT_113"," H I KSTM  TKR FTBK KSXN RLBL  ","PERSONALITY"
"ENG_PERSONALITY_DEVELOPMENT_114"," H I KSTM  TKR FTBK KSXN FLT  ","PERSONALITY"
"ENG_PERSONALITY_DEVELOPMENT_115"," H I RT BHFR STTM ","PERSONALITY"
"ENG_PERSONALITY_DEVELOPMENT_116"," H BHFR STTM I KMPT ","PERSONALITY"
"ENG_PERSONALITY_DEVELOPMENT_117"," IS  TKR FTBK INPR ","PERSONALITY"
"ENG_PERSONALITY_DEVELOPMENT_118"," WT SKL I US ","PERSONALITY"
"ENG_PERSONALITY_DEVELOPMENT_119"," EKSP FKTF ","PERSONALITY"
"ENG_PERSONALITY_DEVELOPMENT_120"," EKSP PTNX ","PERSONALITY"
"ENG_PERSONALITY_DEVELOPMENT_121"," EKSP  RNKN ","PERSONALITY"
"ENG_PERSONALITY_DEVELOPMENT_122"," EKSP  FRKN ","PERSONALITY"
"ENG_RECIPES_1"," H PRPR AL PLK ","RECIPES"
"ENG_RECIPES_2"," H PRPR KB MNXR ","RECIPES"
"ENG_RECIPES_3"," H PRPR SNTH SBHJ ","RECIPES"
"ENG_RECIPES_4"," H PRPR XH PNR ","RECIPES"
"ENG_RECIPES_5"," H PRPR PTT KRT KRF ","RECIPES"
"ENG_RECIPES_6"," H PRPR NFRT KRM ","RECIPES"
"ENG_RECIPES_7"," H PRPR ML KFT ","RECIPES"
"ENG_RECIPES_8"," H PRPR SMS ","RECIPES"
"ENG_RECIPES_9"," H PRPR MSL FT ","RECIPES"
"ENG_RECIPES_10"," H PRPR HT KXR ","RECIPES"
"ENG_RECIPES_11"," SPS SF ","RECIPES"
"ENG_RECIPES_12"," H PRPR PR MNK XTN ","RECIPES"
"ENG_RECIPES_13"," H PRPR KRN AL PRPS XTN ","RECIPES"
"ENG_RECIPES_14"," H PRPR SRSN K SK ","RECIPES"
"ENG_RECIPES_15"," H PRPR SWT PNKL ","RECIPES"
"ENG_RECIPES_16"," H PRPR ULNT FT ","RECIPES"
"ENG_RECIPES_17"," H PRPR AT ","RECIPES"
"ENG_RECIPES_18"," H PRPR THL FT ","RECIPES"
"ENG_RECIPES_19"," H PRPR XRKH ","RECIPES"
"ENG_RECIPES_20"," H PRPR PRNP ","RECIPES"
"ENG_RECIPES_21"," H PRPR PTS SN PPT ","RECIPES"
"ENG_RECIPES_22"," H PRPR KKNT BRF ","RECIPES"
"ENG_RECIPES_23"," H PRPR IMRT ","RECIPES"
"ENG_RECIPES_24"," H PRPR KJ BRF ","RECIPES"
"ENG_RECIPES_25"," H PRPR KHJR BRF RLS ","RECIPES"
"ENG_RECIPES_26"," H PRPR KLKN MLK BRF ","RECIPES"
"ENG_RECIPES_27"," H PRPR BTM K SR ","RECIPES"
"ENG_RECIPES_28"," H PRPR KRT HLW ","RECIPES"
"ENG_RECIPES_29"," H PRPR TTH HLW ","RECIPES"
"ENG_RECIPES_30"," H PRPR XK HLW ","RECIPES"
"ENG_RECIPES_31"," H PRPR TL K SR ","RECIPES"
"ENG_RECIPES_32"," H PRPR AT K SR ","RECIPES"
"ENG_RECIPES_33"," H PRPR BTRT HLW ","RECIPES"
"ENG_RECIPES_34"," H PRPR RF SMLN LT ","RECIPES"
"ENG_RECIPES_35"," H PRPR RSKL ","RECIPES"
"ENG_RECIPES_36"," H PRPR PTHS ","RECIPES"
"ENG_RECIPES_37"," H PRPR MF BRF ","RECIPES"
"ENG_RECIPES_38"," H PRPR ML LT ","RECIPES"
"ENG_RECIPES_39"," H PRPR KLB JMN ","RECIPES"
"ENG_RECIPES_40"," H PRPR SWT KXR ","RECIPES"
"ENG_RECIPES_41"," H PRPR SPS KHJ ","RECIPES"
"ENG_RECIPES_42"," H PRPR XNKR ","RECIPES"
"ENG_RECIPES_43"," H PRPR M0 KHJ ","RECIPES"
"ENG_RECIPES_44"," H PRPR KRNJ ","RECIPES"
"ENG_RECIPES_45"," H PRPR BNT ","RECIPES"
"ENG_RECIPES_46"," H PRPR ST PLN TS ","RECIPES"
"ENG_RECIPES_47"," H PRPR RF TS ","RECIPES"
"ENG_RECIPES_48"," H PRPR MKST TL TSS ","RECIPES"
"ENG_RECIPES_49"," H PRPR MSL TS ","RECIPES"
"ENG_RECIPES_50"," H PRPR XTN SPRT ","RECIPES"
"ENG_RECIPES_51"," H PRPR XN BHTR ","RECIPES"
"ENG_RECIPES_52"," H PRPR PF BHJ ","RECIPES"
"ENG_RECIPES_53"," H PRPR FJTB P ","RECIPES"
"ENG_RECIPES_54"," H PRPR PH ","RECIPES"
"ENG_RECIPES_55"," H PRPR BHL ","RECIPES"
"ENG_RECIPES_56"," H PRPR TNTR RT W0T TNTR ","RECIPES"
"ENG_RECIPES_57"," H PRPR NN ","RECIPES"
"ENG_RECIPES_58"," H PRPR SPS RT ","RECIPES"
"ENG_RECIPES_59"," H PRPR BKT BRT RLS ","RECIPES"
"ENG_RECIPES_60"," H PRPR SMPL PTT KK ","RECIPES"
"ENG_RECIPES_61"," H PRPR MKS FK KR ","RECIPES"
"ENG_RECIPES_62"," H PRPR PLK PNR ","RECIPES"
"ENG_RECIPES_63"," H PRPR MSR PK S0 INTN TX ","RECIPES"
"ENG_RECIPES_64"," H PRPR KBJ KFT KR ","RECIPES"
"ENG_RECIPES_65"," H PRPR PNPL KJ ","RECIPES"
"ENG_RECIPES_66"," H PRPR TR TL KFT ","RECIPES"
"ENG_RECIPES_67"," H PRPR TKH BKN MSL ","RECIPES"
"ENG_RECIPES_68"," H PRPR FNJ B0 BRNJ RS ","RECIPES"
"ENG_RECIPES_69"," H PRPR BRT BSN BJ ","RECIPES"
"ENG_RECIPES_70"," H PRPR FJTB KTLT ","RECIPES"
"ENG_RECIPES_71"," H PRPR KSR PST KLF ","RECIPES"
"ENG_RECIPES_72"," H PRPR APL BNN KRT HLW BK HLW ","RECIPES"
"ENG_RECIPES_73"," H PRPR AFL MKST FJTB W0 SS ","RECIPES"
"ENG_RECIPES_74"," H PRPR MLK KSHM ","RECIPES"
"ENG_RECIPES_75"," H PRPR PRP 0KYL ","RECIPES"
"ENG_RECIPES_76"," H PRPR ERSR MY NR ","RECIPES"
"ENG_RECIPES_77"," H PRPR FL APM PK JN ","RECIPES"
"ENG_RECIPES_78"," H PRPR PRX KT ","RECIPES"
"ENG_RECIPES_79"," H PRPR AFYL ","RECIPES"
"ENG_RECIPES_80"," H PRPR TMRN PKL PLKX ","RECIPES"
"ENG_RECIPES_81"," H PRPR  KP SWT ","RECIPES"
"ENG_RECIPES_82"," H PRPR FNPN ","RECIPES"
"ENG_RECIPES_83"," H PRPR LM PKL ","RECIPES"
"ENG_RECIPES_84"," H PRPR JNJR PKL ","RECIPES"
"ENG_RECIPES_85"," H PRPR KRNT TMT XTN ","RECIPES"
"ENG_RECIPES_86"," H PRPR PRP PT ","RECIPES"
"ENG_RECIPES_87"," H PRPR KRT FT ","RECIPES"
"ENG_RECIPES_89"," H PRPR RSM PTR ","RECIPES"
"ENG_RECIPES_90"," H PRPR SMBR PTR ","RECIPES"
"ENG_RECIPES_91"," H PRPR BNT MXT PTT ","RECIPES"
"ENG_RECIPES_92"," H PRPR TH FT SFR BLS IN YKRT ","RECIPES"
"ENG_RECIPES_93"," H PRPR FJTB KRM ","RECIPES"
"ENG_RECIPES_94"," H PRPR MR KSHM ","RECIPES"
"ENG_RECIPES_95"," H PRPR LMN PKL ","RECIPES"
"ENG_RECIPES_96"," H PRPR RS ML ","RECIPES"
"ENG_RECIPES_97"," H PRPR PLKK ","RECIPES"
"ENG_RECIPES_98"," H PRPR KTS ","RECIPES"
"ENG_RECIPES_99"," H PRPR KTRK RSFN ","RECIPES"
"ENG_RECIPES_100"," H PRPR PTL ","RECIPES"
"ENG_RECIPES_101"," H PRPR ERXR ","RECIPES"
"ENG_RECIPES_102"," H PRPR FN PNKL ","RECIPES"
"ENG_RECIPES_103"," H PRPR BTX ","RECIPES"
"ENG_RECIPES_104"," H PRPR TM AL ","RECIPES"
"ENG_RECIPES_105"," H PRPR HK ","RECIPES"
"ENG_RECIPES_106"," H PRPR SML MRX SBS ","RECIPES"
"ENG_RECIPES_107"," H PRPR TMT XTN ","RECIPES"
"ENG_RECIPES_108"," H PRPR MNT XTN ","RECIPES"
"ENG_RECIPES_109"," H PRPR KKNT XTN ","RECIPES"
"ENG_RECIPES_110"," H PRPR KRNT XTN ","RECIPES"
"ENG_RECIPES_111"," H PRPR MLNJ XTN ","RECIPES"
"ENG_RECIPES_112"," H PRPR PNPL KJ ","RECIPES"
"ENG_RECIPES_113"," H PRPR BTRK KJ ","RECIPES"
"ENG_RECIPES_114"," H PRPR BHNT KJ ","RECIPES"
"ENG_RECIPES_115"," H PRPR SWT MNK XTN ","RECIPES"
"ENG_RECIPES_116"," H PRPR HT MNK XTN ","RECIPES"
"ENG_RECIPES_117"," H PRPR PL INJ ","RECIPES"
"ENG_RECIPES_118"," H PRPR MNK PXT ","RECIPES"
"ENG_RECIPES_120"," H PRPR FJTB PL ","RECIPES"
"ENG_RECIPES_121"," H PRPR PS PL ","RECIPES"
"ENG_RECIPES_122"," H PRPR FNJ B0 ","RECIPES"
"ENG_RECIPES_123"," H PRPR BS BL HL AN PTR ","RECIPES"
"ENG_RECIPES_124"," H PRPR BS BL HL AN ","RECIPES"
"ENG_RECIPES_125"," H PRPR PLYK MKS ","RECIPES"
"ENG_RECIPES_126"," H PRPR PLYK ","RECIPES"
"ENG_RECIPES_127"," H PRPR KBJ UPKR ","RECIPES"
"ENG_RECIPES_128"," H PRPR AL TM ","RECIPES"
"ENG_RECIPES_129"," H PRPR AFL ","RECIPES"
